,0,1,2
6481,-7.84975004,23.2201996,-36.8274002
6482,-7.92138004,21.9071007,-36.0353012
6483,-6.45488977,21.3698006,-35.7890015
6484,-5.78148985,20.7406006,-37.0435982
6485,-4.71234989,19.6777992,-36.8269997
6486,-5.34914017,18.4438992,-36.1819992
6487,-4.66541004,17.8621006,-34.9071007
6488,-3.12649012,17.5284996,-35.1631012
6489,-2.29526997,16.9813004,-33.9603004
6490,-2.76064992,15.5881004,-33.6027985
6491,-2.02803993,15.0165997,-32.3246994
6492,-2.53428006,13.5292997,-31.9843998
6493,-2.08788991,12.5151997,-33.0917015
6494,-3.01890993,11.3163004,-33.1539001
6495,-4.45754004,11.8221998,-33.5852013
6496,-4.30082989,12.6398001,-34.8333015
6497,-5.65059996,13.2955999,-35.1413994
6498,-5.82377005,14.0669003,-36.4049988
6499,-7.24289989,14.3521996,-37.0340996
6500,-8.13661003,13.0689001,-37.085701
6501,-7.73929977,11.9050999,-38.0313988
6502,-8.71240044,10.6266003,-37.7924004
6503,-8.39056969,9.33290958,-38.5924988
6504,-9.42938995,8.1799202,-38.5848961
6505,-9.01519012,6.82534981,-39.2217979
6506,-7.5736599,6.41987991,-38.7668953
6507,-7.28771019,4.87624979,-38.777298
6508,-6.11683989,4.44815016,-37.8904991
6509,-5.90533018,2.97100997,-37.6313019
6510,-22.0522995,-6.03217983,-15.6829996
6511,-22.1198006,-5.66040993,-17.1457996
6512,-23.1026001,-4.53868008,-17.6905994
6513,-23.3327007,-3.30244994,-16.7346001
6514,-22.1798992,-2.37059999,-16.6676006
6515,-22.4267998,-1.24433005,-15.6073999
6516,-21.2280006,-1.01554,-14.6548996
6517,-20.8019009,-2.19461989,-13.7938995
6518,-19.7766991,-1.89394999,-12.7755003
6519,-19.8010998,-2.93085003,-11.6926003
6520,-18.9190006,-2.45331001,-10.5586996
6521,-18.5254002,-3.25323009,-9.31657982
6522,-17.5948009,-2.46328998,-8.41084957
6523,-18.3400993,-1.83123004,-7.21959019
6524,-17.6282997,-0.634136975,-6.54592991
6525,-18.7553997,0.134584993,-5.88148022
6526,-18.1994991,1.36948001,-5.27985001
6527,-17.5335999,1.17162001,-3.87011003
6528,-16.7220993,2.33039999,-3.32819009
6529,-16.2036991,1.84893,-1.97932994
6530,-15.3589001,3.00781989,-1.45376003
6531,-14.1113997,3.12785006,-2.38868999
6532,-13.1473999,2.0172801,-2.05227995
6533,-12.1155005,1.86232996,-3.10840011
6534,-12.5019999,1.29908001,-4.50507021
6535,-11.2749004,1.04297996,-5.27914
6536,-11.4399004,0.760344982,-6.84638023
6537,-11.6457996,2.03502989,-7.75826979
6538,-11.1132002,1.77563,-9.21732998
6539,-12.1548004,1.12558997,-10.1148005
6540,34.1024017,-35.3236008,5.49445009
6541,33.1002998,-36.2798996,4.95763016
6542,33.6838989,-37.706501,4.68426991
6543,32.7209015,-38.7936974,4.16317987
6544,32.3031998,-39.6032982,5.41805983
6545,31.1707993,-40.6595955,5.04405022
6546,29.8290005,-39.9606972,4.63277006
6547,29.0969009,-38.8722954,5.52698994
6548,28.4724998,-39.6024971,6.70614004
6549,27.7042007,-38.5917969,7.57083988
6550,27.0358009,-39.232296,8.75438976
6551,26.2777004,-38.2262993,9.61378002
6552,25.4519997,-37.0856018,8.94585037
6553,23.9538994,-37.3713989,8.6844101
6554,23.1954994,-36.1170006,8.20279026
6555,21.6424007,-36.2580986,8.0440197
6556,20.7875004,-35.0001984,7.75031996
6557,19.3791008,-35.280201,7.34152985
6558,18.6784992,-33.971199,7.05322981
6559,19.5897999,-32.9408989,6.39646006
6560,19.0872993,-31.5398006,6.26472998
6561,19.0233994,-30.7856998,7.68359995
6562,18.7528,-29.3041992,7.38737011
6563,18.7840996,-28.6812992,8.82454014
6564,18.4223003,-27.1508999,8.81692028
6565,17.8549004,-26.6112003,10.1163998
6566,17.3931999,-25.1578999,10.2130003
6567,16.2868996,-24.9958,9.17276955
6568,15.9961996,-23.4901009,9.15246964
6569,17.3386002,-22.7040997,8.95963001
6570,-31.2623997,14.9048996,-14.9909
6571,-32.0405006,14.2419996,-13.8111
6572,-31.1308994,13.2255001,-13.0815001
6573,-30.9612999,11.8027,-13.6148996
6574,-30.2192001,11.1066999,-12.4130001
6575,-29.2159004,9.91893005,-12.6689997
6576,-28.4587994,9.39157963,-11.4596004
6577,-27.3857994,8.26626015,-11.8013
6578,-26.4675007,8.16209984,-10.5192003
6579,-25.0874996,7.63641977,-10.9301996
6580,-24.5202999,8.48773003,-12.0086002
6581,-23.0412998,8.34869957,-12.3158998
6582,-22.1812,9.28575993,-11.4526997
6583,-20.6567001,8.99652004,-11.5555
6584,-19.7094994,9.9117403,-10.7792997
6585,-18.3052006,9.35505009,-10.618
6586,-18.3279991,8.31079006,-9.5919199
6587,-17.6147003,8.78983974,-8.29566956
6588,-16.1238995,8.89855003,-8.58100033
6589,-15.1016998,8.86402035,-7.49768019
6590,-15.3369999,9.98853016,-6.45452023
6591,-14.3493004,9.90880013,-5.26343012
6592,-14.7343998,10.8125,-4.02017021
6593,-16.2392998,10.7480001,-3.71448994
6594,-16.7138004,11.2275,-2.36887002
6595,-18.1723003,11.9345999,-2.46433997
6596,-19.3318005,10.8146,-2.38077998
6597,-20.6401005,11.3927002,-2.02563
6598,-20.7138996,12.2930002,-0.785265982
6599,-22.0806999,12.3423996,-0.0407308005
6600,9.67092037,33.4501991,-30.8106995
6601,8.52068996,33.7338982,-29.7830009
6602,8.77153015,33.6475983,-28.2469006
6603,9.41168022,32.4505005,-27.5867996
6604,8.86480045,32.1773987,-26.1830997
6605,9.94962025,31.7504005,-25.1784992
6606,9.48458958,31.3862991,-23.6842003
6607,8.98458958,32.665699,-22.9804001
6608,8.63589001,32.4864998,-21.5272007
6609,8.38584042,33.6601982,-20.6198997
6610,9.73163986,34.4366989,-20.3617992
6611,10.8198004,33.7205009,-19.4617004
6612,12.1731005,34.3787994,-19.4141006
6613,12.2621002,35.8762016,-19.0188007
6614,13.6538,36.5887985,-19.1257
6615,13.8817997,37.0135994,-20.5431004
6616,15.2237997,37.7405014,-20.7752991
6617,15.7152004,37.9838982,-22.2082005
6618,16.9880009,38.8774986,-22.4179993
6619,18.1877003,38.243,-21.7994003
6620,18.5249004,36.8773994,-22.5018005
6621,19.0783005,37.0074997,-23.8978996
6622,20.3383007,37.8889999,-23.9169998
6623,20.4524002,38.5065956,-25.2936993
6624,20.9351006,37.6585007,-26.4859009
6625,20.8551006,38.536499,-27.6975002
6626,19.5084991,39.1591988,-28.0494003
6627,19.4794998,40.2898979,-29.1504002
6628,18.0676003,40.980896,-29.2287998
6629,17.0091991,40.062397,-29.9139996
6630,26.8180008,-33.7859001,7.40036011
6631,28.1599998,-33.044899,7.69120979
6632,28.9657993,-32.8714981,6.49097013
6633,30.3908005,-32.3189011,6.80467987
6634,31.3505993,-32.1453018,5.56887007
6635,32.8335991,-31.9736004,5.68149996
6636,33.1674995,-30.4312,5.59976006
6637,33.144001,-29.7366009,4.21374989
6638,33.7733994,-28.4127998,4.11304998
6639,33.303299,-27.7572994,2.8182199
6640,33.774601,-26.2910004,2.79101992
6641,33.2661018,-25.4535999,1.59728003
6642,33.9047012,-24.1072006,1.31519997
6643,33.1455002,-23.2819996,0.249169007
6644,32.9244003,-23.9972992,-1.08800995
6645,32.4500008,-22.9592991,-2.22258997
6646,30.9244003,-22.8370991,-2.25301003
6647,30.1306,-24.1721992,-2.17304993
6648,28.6277008,-24.0569,-2.34188008
6649,27.9214001,-25.3819008,-2.02004004
6650,26.3850994,-25.2695999,-2.28449988
6651,25.8654995,-24.7474995,-3.65999007
6652,24.3237,-24.8146,-3.55007005
6653,23.5431004,-24.3848,-4.83413982
6654,22.0998001,-23.8346004,-4.70990992
6655,20.9559002,-24.7733994,-4.47412014
6656,19.6501999,-24.0403004,-4.3004899
6657,18.9876003,-24.0837002,-5.71914005
6658,17.4372005,-24.2980003,-5.67519999
6659,16.8131008,-24.3673,-7.09579992
6660,-28.4101009,-6.40322018,-35.8347015
6661,-29.8220005,-5.88629007,-35.4589005
6662,-29.9787998,-4.40352011,-35.3904991
6663,-28.8806992,-3.82628989,-36.3788986
6664,-29.4822998,-2.64283991,-37.1012001
6665,-28.7646999,-2.10962009,-38.3470001
6666,-29.5231991,-0.912101984,-38.8514977
6667,-29.1175003,-0.267327011,-40.1584969
6668,-29.6408005,1.20630002,-40.2818985
6669,-29.3472004,1.89497995,-41.6139984
6670,-27.8645,2.28191996,-41.7436981
6671,-27.3992004,2.90739012,-43.0590973
6672,-26.0097008,3.44783998,-43.1435966
6673,-25.5282993,4.52896023,-42.1818962
6674,-24.6590004,3.80883002,-41.0700989
6675,-23.8859005,2.60924006,-41.6295967
6676,-23.2285004,1.71121001,-40.5484962
6677,-22.1112995,0.912171006,-41.1542969
6678,-22.4727993,-0.185190007,-42.1333961
6679,-21.1844006,-0.67929399,-42.889698
6680,-20.1588001,-1.28657997,-41.9887962
6681,-19.1578007,-2.23528004,-42.7128983
6682,-18.5436993,-3.47708011,-42.0426979
6683,-17.4689999,-4.27394009,-42.7639961
6684,-17.2369003,-5.74093008,-42.2958984
6685,-15.8910999,-6.51909018,-42.6639977
6686,-14.7549,-6.35596991,-41.6103973
6687,-13.3775997,-6.65985012,-42.3329964
6688,-13.0859003,-8.10181046,-42.3138962
6689,-12.8334999,-8.76393032,-40.9572983
6690,15.4347,-10.0854998,-31.4790993
6691,14.3254995,-11.0608997,-31.8705997
6692,14.5268002,-11.9540005,-33.1585999
6693,14.5698996,-11.0024996,-34.4127007
6694,13.1669998,-10.8723001,-35.1351013
6695,13.3254995,-10.2347002,-36.4401016
6696,11.9715004,-10.2214003,-37.212101
6697,11.6688995,-9.23561954,-38.3328018
6698,11.6947002,-7.91804981,-37.6147995
6699,11.5819998,-6.71393013,-38.5615959
6700,11.2627001,-5.37118006,-37.959301
6701,9.68916035,-5.13635015,-37.9548988
6702,9.0187397,-5.23597002,-39.4109955
6703,7.5839901,-4.68833017,-39.3041954
6704,6.80711985,-5.54667997,-38.3019981
6705,5.31486988,-5.21139002,-37.9672012
6706,4.82054996,-6.1609602,-36.8227997
6707,5.84988022,-6.22669983,-35.6778984
6708,5.75457001,-4.92837,-34.8468018
6709,4.3678298,-5.00271988,-34.0901985
6710,4.09107018,-3.81700993,-33.1898003
6711,2.84984994,-3.88379002,-32.3111992
6712,2.51641989,-2.96528006,-31.1611004
6713,1.06370997,-2.85491991,-30.7663002
6714,0.785673022,-2.14373994,-29.4666004
6715,1.42721999,-2.81780005,-28.2462997
6716,0.880452991,-2.23794007,-26.9414005
6717,1.87606001,-2.4656899,-25.7558002
6718,1.16336,-2.70466995,-24.3773994
6719,0.550845981,-4.07152987,-24.3999996
6720,11.2875004,-13.1816998,-30.9957008
6721,10.9559002,-13.7575998,-32.4053001
6722,9.90281963,-14.9284,-32.3992004
6723,8.44351006,-14.4336004,-32.0133018
6724,7.28887987,-15.2988005,-32.4883995
6725,7.25460005,-16.5646,-31.6891003
6726,5.8797102,-17.2717991,-31.7103996
6727,5.53493023,-18.3493004,-30.6741009
6728,5.24942017,-18.0363007,-29.1557007
6729,6.52397013,-17.6903,-28.3803005
6730,6.12607002,-17.5601997,-26.8349991
6731,7.12305021,-16.7467003,-25.9501991
6732,7.59442997,-15.3732996,-26.6879997
6733,8.8197403,-14.5811996,-26.1100998
6734,8.32275963,-13.9635,-24.8451004
6735,9.44744015,-13.3504,-23.9123001
6736,9.26521015,-12.2784996,-22.8589001
6737,9.24971008,-12.7361002,-21.3782997
6738,10.0941,-13.9452,-21.0839996
6739,10.302,-13.9443998,-19.5667992
6740,10.9856997,-12.7084999,-18.9305992
6741,10.8409996,-12.9280005,-17.405899
6742,11.3902998,-11.7384996,-16.6278
6743,11.6343002,-11.9261999,-15.1778002
6744,10.4257002,-11.8870001,-14.2158003
6745,10.7612,-11.8492002,-12.7603998
6746,11.2212,-13.1841002,-12.2854004
6747,11.4661999,-13.1834002,-10.7997999
6748,10.3402996,-12.8079996,-9.86268044
6749,10.7948999,-12.4420004,-8.4063797
6750,31.8659992,17.3514996,20.3136005
6751,31.6114006,15.9001999,19.8614006
6752,32.4682007,14.9981003,20.7374001
6753,31.7042999,13.7995996,21.4155998
6754,30.4818001,14.3732004,22.1669006
6755,29.8936996,13.6819,23.4440002
6756,29.9279995,12.1274996,23.2912006
6757,29.8889999,11.2449999,24.5969009
6758,31.0991001,11.3150997,25.5265007
6759,30.9417,10.1215,26.5781002
6760,32.0952988,9.91281986,27.5091991
6761,31.7458992,9.85482979,28.9789009
6762,32.9023018,9.40552998,29.8638992
6763,32.6892014,9.52120972,31.3855
6764,31.9923,10.7608004,31.9698009
6765,31.7572994,10.6351995,33.4393997
6766,31.8866997,11.9190998,34.2675018
6767,32.0008011,11.7903004,35.7843018
6768,32.5050011,13.0913,36.3730011
6769,32.7002983,13.0031996,37.8698997
6770,34.0178986,13.5279999,38.3352013
6771,35.1996994,13.0986004,37.3861008
6772,36.4864006,13.8767004,37.7857018
6773,36.1409988,15.3622999,37.5425987
6774,37.1917992,16.3810997,37.792099
6775,38.3960991,16.4139004,36.7521019
6776,39.5136986,17.4092007,37.0325012
6777,40.2619972,17.7187004,35.7178993
6778,41.1223984,16.6030998,34.9662018
6779,41.9111977,16.9423008,33.7307014
6780,27.6888008,35.3950005,15.9696999
6781,27.3269997,34.2215996,16.8740997
6782,28.5256996,33.597599,17.6562004
6783,28.1767006,32.3605003,18.4500999
6784,27.4934006,31.218399,17.6781006
6785,27.0599003,30.0209999,18.5130997
6786,27.0617008,28.7752991,17.7325001
6787,25.8356991,27.8817005,17.8414001
6788,24.7189999,28.1343994,16.7649002
6789,24.9179001,27.6529007,15.3549004
6790,25.3220997,28.7982998,14.4510002
6791,24.2807007,29.8861008,14.5818005
6792,23.0849991,29.3075008,13.8537998
6793,22.0687008,30.4941006,13.7897997
6794,20.5974998,30.0615997,13.5566998
6795,20.2324009,28.8332005,12.5768003
6796,19.9995003,27.4363003,13.1914997
6797,19.7108002,26.2891998,12.2498999
6798,19.3878994,24.9419994,12.8641996
6799,19.1364002,23.9050007,11.7280998
6800,17.816,24.0146999,10.9329004
6801,17.4032001,22.7049007,10.1983004
6802,18.3838005,21.7656994,9.43087959
6803,17.5548,20.4741993,9.02974033
6804,18.4342003,19.6793003,8.03530979
6805,17.7982998,18.4570007,7.45797014
6806,16.3924999,18.4827003,6.89921999
6807,16.1054993,19.3525009,5.66137981
6808,14.7386999,18.9183998,5.02153015
6809,14.4962997,19.6924992,3.71693993
6810,10.1884003,1.64690995,19.1895008
6811,11.4722004,1.50687003,18.3819008
6812,11.4083996,1.86493003,16.8896999
6813,12.6900997,1.73683,16.0834007
6814,12.7304001,2.16390991,14.6316996
6815,14.1569004,2.49306989,14.1990004
6816,14.3963003,3.1442101,12.8022003
6817,13.5117998,4.40604019,12.4229002
6818,14.1738005,5.69970989,13.0823002
6819,13.1531,6.77971983,13.4361
6820,12.1929998,6.40328979,14.6078997
6821,12.8344002,6.45649004,16.0121002
6822,11.7979002,6.18614006,17.1501007
6823,12.4659004,5.69218016,18.4603996
6824,13.6018,4.69839001,18.2635002
6825,14.0702,4.06085014,19.5548992
6826,15.1316996,2.93238997,19.1707993
6827,14.8381004,1.64327002,19.9246006
6828,14.8673,1.65226996,21.4452991
6829,15.1808996,0.319676012,22.1098003
6830,16.0449009,0.513023973,23.4321003
6831,16.8435001,-0.664237976,23.9078999
6832,18.3381004,-0.689243019,23.5751991
6833,19.1485996,-2.0262301,23.7413006
6834,20.6723003,-1.90397,23.5510998
6835,21.3645,-0.832599998,24.3293991
6836,21.2313995,-1.25388002,25.8430004
6837,21.9060001,-0.293076009,26.8715992
6838,21.3957005,-0.49832499,28.3010006
6839,21.1301994,-1.91337001,28.6972008
6840,31.5177994,9.9177599,5.05346012
6841,32.6027985,9.41491985,6.09912014
6842,33.8762016,9.12751961,5.30629015
6843,34.9318008,8.35671043,6.10091019
6844,34.3908997,7.2307601,6.96788979
6845,35.4700012,6.91466999,8.05228043
6846,36.0648994,8.08522987,8.86271954
6847,37.229599,7.8099699,9.8607502
6848,38.0248985,9.0388298,10.2965002
6849,38.8997955,9.7199297,9.25454044
6850,39.4309959,11.0490999,9.69108009
6851,40.2611961,11.6293001,8.57466984
6852,39.4072952,12.0158997,7.36809015
6853,40.1860962,12.5401001,6.23677015
6854,39.3902969,12.8319998,4.96138
6855,38.2266998,13.8983002,5.0071702
6856,37.6170006,14.2779999,3.58117008
6857,36.3641014,15.1314001,3.58853006
6858,36.3400002,16.4111996,4.49983978
6859,34.8950005,17.0067005,4.63024998
6860,34.0396996,17.0347996,3.36508012
6861,32.8638,17.9349003,3.60184002
6862,33.1030998,19.4473,3.29360008
6863,31.9258995,20.2789993,2.8713901
6864,30.6422005,20.2796001,3.68947005
6865,29.7611008,21.5372009,3.39203
6866,30.6044998,22.6779003,3.81289005
6867,30.2387009,23.1224995,5.21219015
6868,28.823,22.8159008,5.73817015
6869,28.5699005,23.3458004,7.12303019
6870,-10.1218004,30.9615993,34.2332993
6871,-10.2333002,30.1112995,33.0037994
6872,-8.94824982,29.7332993,32.2641983
6873,-9.22101974,29.6191998,30.7707005
6874,-8.08187008,29.8633995,29.7625008
6875,-8.49020958,29.1035995,28.4461002
6876,-7.85751009,29.5356007,27.1438999
6877,-6.30663013,29.0028992,27.0217991
6878,-5.56707001,29.2315998,25.7709999
6879,-4.08928013,28.8355007,25.7595997
6880,-3.4528501,29.0023003,24.4473991
6881,-2.28732991,28.0076008,24.2978992
6882,-1.41632998,28.2882996,23.0573997
6883,-0.0167519003,27.7042999,23.0174999
6884,-0.102426998,26.1891994,23.1627007
6885,1.31681001,25.6697006,23.0872993
6886,2.08927011,25.9351006,21.780899
6887,3.55536008,25.5548992,22.0160999
6888,4.46557999,26.1954994,20.9666996
6889,5.89886999,26.2660999,21.4972
6890,6.94077015,26.7639008,20.3609009
6891,7.05763006,25.5869999,19.2693005
6892,7.9295702,25.9514008,18.0690994
6893,7.15941,26.2978992,16.7935009
6894,6.13083982,25.1501007,16.5091
6895,4.9355402,25.3715992,15.5410004
6896,3.87726998,24.2894993,15.6275997
6897,2.94230008,24.3295002,16.8770008
6898,3.53359008,23.7289009,18.1228008
6899,3.71964002,22.2773991,18.0177002
6900,11.5878,-9.98316956,9.54535961
6901,10.9547997,-10.6975002,10.7049999
6902,9.42702007,-10.7584,10.8011999
6903,8.68311977,-11.6353998,9.73923016
6904,8.17459965,-12.9661999,10.2698002
6905,7.76009989,-13.0945997,11.7399998
6906,7.36838007,-14.4664001,12.3086996
6907,6.07582998,-14.5868998,13.1681004
6908,5.72903013,-13.3063002,13.8589001
6909,4.52295017,-13.3899002,14.8135004
6910,4.8643899,-14.3525,15.9830999
6911,3.9186101,-14.1700001,17.2308006
6912,2.4377799,-14.5626001,16.9762993
6913,2.19858003,-16.1144009,17.2668991
6914,0.730359018,-16.5231991,16.9783001
6915,0.396872014,-17.8472004,17.7071991
6916,-1.04938996,-18.3672009,17.8973007
6917,-1.17038,-19.4815998,18.8691006
6918,-0.177154005,-19.2709007,19.9811993
6919,-0.493252993,-20.3110008,21.1313992
6920,0.606209993,-20.2105007,22.1728001
6921,1.00073004,-18.8784008,22.7938004
6922,-0.0561785996,-18.3491001,23.7483997
6923,0.558404982,-17.4144993,24.8066006
6924,-0.468524009,-17.1105003,25.8936005
6925,-1.13513005,-18.2001991,26.7474995
6926,-2.37877989,-17.7247009,27.4803009
6927,-3.38204002,-18.6963997,28.2133999
6928,-4.50256014,-18.0186996,29.0594997
6929,-3.6909101,-17.6352997,30.3050003
6930,9.55760956,-16.1898994,5.35017014
6931,9.32291031,-17.6917992,5.70213985
6932,9.24713039,-18.7014999,4.5257802
6933,8.57909966,-20.0690002,4.74132013
6934,8.74656963,-20.9829006,3.5429399
6935,8.08705997,-22.3617992,3.55347991
6936,6.64428997,-22.2768002,3.88649011
6937,6.01725006,-23.5860004,4.50181007
6938,4.47680998,-23.7665005,4.38248014
6939,3.91894007,-23.1231003,3.12438011
6940,2.47819996,-23.6336994,2.83692002
6941,1.94394004,-22.8644009,1.67390001
6942,2.91248989,-22.4838009,0.546554029
6943,2.42771006,-21.5531998,-0.594699979
6944,3.60235,-21.0342007,-1.40357006
6945,3.2193501,-20.6345005,-2.84331012
6946,4.12687016,-21.3841991,-3.82666993
6947,4.17488003,-20.7600994,-5.29852009
6948,5.56817007,-21.0664997,-6.03738022
6949,5.52205992,-21.1508007,-7.55695009
6950,6.95269012,-21.3054008,-8.05688953
6951,7.04027987,-21.7068996,-9.52717018
6952,6.54005003,-23.1961994,-9.67436028
6953,5.74772978,-23.8001995,-10.8737001
6954,4.24326992,-23.5090008,-11.1365004
6955,3.67551994,-23.6194,-12.5928001
6956,3.99687004,-24.8810997,-13.4310999
6957,3.83088994,-24.7856998,-14.9541998
6958,4.93858004,-24.1700001,-15.7538996
6959,6.34497023,-24.8917999,-15.7173996
6960,-5.15550995,26.8771992,-36.5744019
6961,-4.04179001,27.8486996,-36.2123985
6962,-3.21322989,27.4696007,-34.9388008
6963,-3.1547401,28.5365009,-33.8103981
6964,-2.64757991,27.8689995,-32.4191017
6965,-2.93390989,28.5830994,-31.1636009
6966,-4.35862017,28.9633007,-31.0016994
6967,-5.1456399,27.7012997,-31.2947006
6968,-6.43605995,27.5130005,-30.5695992
6969,-7.18522978,26.1975994,-30.5624008
6970,-8.04778957,25.9211006,-31.7628002
6971,-8.97576046,24.8246994,-31.3743
6972,-8.13510036,23.8111992,-30.5667
6973,-9.01072979,22.6527996,-29.9857998
6974,-8.24209976,21.7742004,-29.0198002
6975,-9.2505703,21.1277008,-28.0962009
6976,-8.64058971,20.2415009,-26.9405994
6977,-9.65948963,19.2803001,-26.2879009
6978,-10.3670998,19.7957993,-25.0496006
6979,-9.39552975,20.3507004,-24.0736008
6980,-9.97420979,20.3085995,-22.6590996
6981,-9.63465977,21.4398003,-21.7677002
6982,-8.12654018,21.2966003,-21.3785992
6983,-7.7792902,22.5470009,-20.4676991
6984,-6.32209015,22.7024994,-20.0249004
6985,-6.00006008,23.9190998,-19.1494007
6986,-4.56428003,23.8369999,-18.8174992
6987,-4.09761,25.0337009,-17.9540997
6988,-2.63052011,24.9195004,-17.6571007
6989,-2.24526,25.8484001,-16.5305996
6990,35.3181992,15.1167002,32.7167015
6991,34.3037987,15.9927998,31.9055996
6992,32.7745018,15.5832005,32.043499
6993,32.3106995,15.6528997,33.5584984
6994,30.8414993,15.8250999,33.8330994
6995,30.2537003,17.1238003,33.3625984
6996,28.7893009,17.2691002,33.6901016
6997,28.4885998,17.0436993,35.1688004
6998,27.0184002,17.1774998,35.4496994
6999,26.1074009,16.0132999,35.1096992
7000,24.6152992,16.3239002,35.3871994
7001,24.1938,17.7310009,34.8479996
7002,22.8045998,18.0650997,35.2798004
7003,22.5358009,18.0398998,36.7775993
7004,21.3115005,18.8834991,37.1710014
7005,21.1636009,19.0610008,38.7152977
7006,20.1329994,20.2287006,38.9026985
7007,18.7059994,20.2658005,38.4610977
7008,18.2478008,21.7315006,38.5806961
7009,16.8013,22.0195999,38.0498009
7010,15.6431999,21.1627998,38.5632973
7011,14.4160995,21.3509007,37.7192993
7012,14.4841995,20.6756992,36.2960014
7013,13.2781,20.8819008,35.4014015
7014,11.9779997,20.1466999,35.7482986
7015,10.8536997,20.2185001,34.6814003
7016,10.2648001,21.5895996,34.2422981
7017,8.98970985,21.3038006,33.3869019
7018,7.73170996,22.1991997,33.5298004
7019,6.9492898,22.1214008,34.8203011
7020,24.6182003,14.7216997,18.1417999
7021,25.1121006,16.2014999,18.0963001
7022,25.9151993,16.6385002,16.8470993
7023,27.2173996,15.8486004,16.5694008
7024,28.0881004,16.5541992,15.4898996
7025,27.3999996,17.2306004,14.2851
7026,28.1411991,16.8414993,13.0089998
7027,29.6506004,17.1273003,12.7699003
7028,30.5158005,15.8569002,13.0690002
7029,32.0005989,15.7070999,12.6814003
7030,32.6363983,14.3317003,13.0036001
7031,34.1413002,14.3380003,12.8303003
7032,34.9875984,13.0732002,12.7363997
7033,36.5084,13.2146997,13.0268002
7034,37.3983994,11.9686003,12.8587999
7035,37.1211014,10.8390999,13.9153996
7036,38.2993011,9.89336014,13.9825001
7037,39.3998985,10.4984999,14.842
7038,38.9205971,10.9485998,16.1826992
7039,39.4016953,10.0965996,17.3638992
7040,38.6884956,10.3997002,18.6695004
7041,38.941597,9.35173035,19.7936001
7042,38.3722,9.79776001,21.1865997
7043,38.4895973,8.61009026,22.1664009
7044,39.9263954,8.22994041,22.5604
7045,39.9912987,6.70406008,22.8943996
7046,39.4165955,6.40923023,24.2740002
7047,39.1572952,4.92837,24.3395996
7048,39.1705971,4.35548019,25.7397995
7049,40.521698,4.07690001,26.3862991
7050,12.5705004,33.3465004,34.1319008
7051,13.4385996,32.0075989,34.2969017
7052,12.5810003,30.6982994,34.3335991
7053,11.5696001,30.3547993,35.4314995
7054,12.4987001,30.0186005,36.5956001
7055,11.8552999,29.5566006,37.9202995
7056,11.9419003,28.0825996,38.2983017
7057,11.2179003,27.6966,39.5924988
7058,11.757,28.2327003,40.9578972
7059,13.2594995,28.0149002,41.0997963
7060,13.7219,26.6154003,41.4481964
7061,15.2700996,26.2928009,41.6582985
7062,15.9850998,26.5785007,42.972496
7063,17.5249996,26.7812996,43.0459976
7064,18.2637997,25.4750004,43.2191963
7065,18.1509991,24.9106998,44.6456985
7066,19.1837997,23.7408009,45.0020981
7067,19.2471008,23.2654991,46.5381966
7068,20.6242008,22.7336998,47.1764984
7069,20.4167995,21.7143002,48.3309975
7070,21.4993,21.6415005,49.4347992
7071,21.4962006,20.3852997,50.2516975
7072,20.5135002,20.4202995,51.3960953
7073,19.0823002,20.1455994,51.1003952
7074,18.8209991,19.1079998,50.052597
7075,17.3689995,19.0853996,49.4100952
7076,16.9883995,20.3913994,48.7144966
7077,16.0755005,19.9610004,47.553299
7078,15.5186005,21.1618996,46.6823959
7079,15.0576,20.8910007,45.2663956
7080,-22.3204994,-30.6537991,32.5129013
7081,-23.0962009,-29.5242996,31.7798996
7082,-22.3418999,-29.1345997,30.5104008
7083,-22.8178005,-29.6783009,29.191
7084,-22.3031998,-31.1480999,28.8458996
7085,-20.7593994,-30.9713001,28.7936993
7086,-20.1765003,-30.3033009,27.5119991
7087,-18.6786003,-30.0408993,27.7483006
7088,-18.3124008,-29.3607006,29.0351009
7089,-16.8292999,-28.9699993,29.1842995
7090,-16.5676994,-28.0769005,30.4006004
7091,-15.0534,-28.0144997,30.5750008
7092,-14.3048,-26.9708004,29.5967999
7093,-14.5530996,-25.618,30.1697998
7094,-13.4053001,-24.5925007,30.3651009
7095,-14.0235004,-23.1849003,30.7998009
7096,-15.0242004,-22.6368999,29.8062992
7097,-14.9630003,-21.1203995,30.0736008
7098,-16.2227993,-20.5088997,30.6786003
7099,-16.3523998,-18.9932995,30.593399
7100,-17.4533997,-18.2178993,31.3558006
7101,-17.5373993,-18.8110008,32.7741013
7102,-18.3101006,-17.8414993,33.7000008
7103,-18.4410992,-18.3976994,35.1171989
7104,-19.1021996,-17.4682007,36.1899986
7105,-19.0807991,-18.2612991,37.5661011
7106,-20.0944004,-19.4202995,37.7276993
7107,-21.3507996,-18.8463993,38.205101
7108,-22.1781998,-19.7851009,39.0682983
7109,-23.1643009,-19.1581001,40.0940971
7110,35.4422989,-23.5193996,-7.15421009
7111,34.3576012,-23.7348003,-8.24895
7112,33.0177994,-24.1389008,-7.55845022
7113,32.3590012,-23.0156994,-6.79130983
7114,31.3316002,-23.5242996,-5.63346004
7115,30.1648006,-24.1121998,-6.50013018
7116,29.7040997,-23.0662994,-7.57196999
7117,28.5468006,-22.0589008,-7.23984003
